job_id,job_title,industry_name,salary_min,salary_max,salary_unit,salary_period,experience_required,education_required,status,publish_date,collected_at,company_name,city,job_benefits,job_description,industry_standard,industry_group,job_skills
171374309,咖啡零食理货220天,其他行业,5.0,6.0,千,月,无需经验,初中及以下,在线,2026-04-16 13:54:28,2026-04-17 09:31:02,安徽猎英企业服务有限公司,昆明·官渡区,"包吃住,绩效奖金,全勤奖","职位详情：
【工作内容】
- 负责咖啡及零食产品的日常整理、补货与陈列，确保商品摆放整齐、美观；

【任职要求】
- 男女不限，年龄16-30岁，身体健康，能适应站立和搬运工作；
- 无工作经验也可，有责任心，具备良好的沟通能力和团队合作精神；
工厂仓库上班 包吃住 4人间
工资待遇：5000-6000一个月

年龄要求：
16-30岁

职能类别：
理货员",其他行业,食品与饮料,"补货, 陈列, 零售, 餐饮, 顾客服务, 服务行业, 搬运, 库存盘点, 购物体验"
171566744,光伏工程师（现场管理）,新能源,1.2,1.8,万,月,5年及以上,本科,在线,2026-04-16 16:43:55,2026-04-17 09:31:15,广东盛樘综合能源服务有限公司,成都·锦江区,"五险,带薪年假,员工旅游,年终奖金,绩效奖金,项目奖金,专业培训,免费工作餐,出差补贴","职位详情：
【工作内容】
- 负责光伏项目的整体规划、实施与管理，确保项目按期高质量完成；
- 协调内外部资源，推动项目各阶段工作的顺利开展；
- 监督项目进度、成本控制及质量把控，确保项目目标达成；
- 与客户、政府及相关合作方保持良好沟通，维护公司形象与合作关系。
【任职要求】
- 具备良好的沟通协调能力与团队管理能力；
- 对光伏行业有一定了解或有相关项目经验者优先；
- 具备较强的责任心和抗压能力，能够适应出差及多任务处理。

职能类别：
项目主管",制造业/新能源,能源与动力,"光伏项目整体规划, 光伏项目实施与管理, 协调内外部资源, 监督项目进度, 成本控制, 质量把控, 与客户沟通, 与政府沟通, 与相关合作方沟通, 光伏行业了解, 光伏相关项目经验"
171581139,生管,电子技术/半导体/集成电路,6.0,8.0,千,月,2年及以上,大专,在线,2026-04-17 08:53:16,2026-04-17 09:31:42,昆山宏致电子有限公司,昆山,"五险一金,绩效奖金,专业培训,餐饮补贴,节日福利,带薪年假,周末双休,带薪病假","职位详情：
1.制程工单催料、排单、出货；
2.3年以上线束生管或采购工作经验；
3.熟练使用ERP及办公软件。

职能类别：
生产计划/物料管理(PMC)",制造业/电子半导体,电子信息,"办公软件, 采购, erp, 出货, 排单"
171596708,外贸跟单员,贸易/进出口,6.0,7.0,千,月,1年及以上,大专,在线,2026-04-17 04:03:59,2026-04-17 09:31:56,上海迈珂派迩贸易有限公司,上海,"五险一金,员工旅游","职位详情：
要求：
大学英语六级证书
吃苦耐劳
英语听说能力好


1. 负责散船及集装箱进口大宗粮食（玉米、高粱、大麦等）的进口操作，包括合同审批、船舶动态、滞期速遣、进口清关、商务异常情况跟踪处理、应收账款与应付账款对账及结算等；
2. 独立操作信用证（L/C）、付款交单（D/P）、电汇（T/T）等国际结算方式，确保合规性与时效性；
3.审核各类集装箱和散船英文进口合同条款，针对风险提出修改意见；
4.负责GMO申请
5.负责国内市场报价的跟进
6.业务预警机制，对潜在风险（如滞期费、单证问题、单证延误等）提前预判并推动解决方案；
7.对接国内外供应商与销售客户，跟进货物发运、在途、到港及提货进度；对接国内外客商，跟进业务执行；同时负责各项工作与部门内、外部人员的沟通、预警及衔接
8.负责部门所有人（含总监）的行政助理辅助工作，行程、考勤处理、差
旅报销、机票酒店预定以及签证事宜处理；
9.负责协助主管或者经理完成日常工作，准备会议文件报表
10.团建活动组织；
11.公司要求的其他工作任务

职能类别：
业务跟单",贸易/进出口贸易,商业与贸易,业务助理
171644737,销售文员（接受无经验）,建材,4.0,6.0,千,月,无需经验,大专,在线,2026-04-17 04:07:04,2026-04-17 09:32:07,佛山市坚尊五金制品有限公司,佛山,"年终奖金,餐饮补贴,住房补贴","职位详情：
【岗位职责】
负责公司产品客服，与客户沟通讲解产品，处理相关咨询，推动订单有效进行。
负责订单下单、跟单、安排物流发货等事务。
负责整理订单及发货单据，建立订单台账。
负责配合产品推广视频拍摄及推广，需要上镜。
【职位要求】
熟练使用Office办公软件，具备数据整理能力
应用公司系统开单以及CAD制图（可学习）
大专及以上学历，接受应届生，接受无经验
具备自我学习的意愿和能力，配合工作安排，能够快速适应工作环境。
【工作时间】
9:00-18：00 月固定休两天（可根据实际情况调休）
【岗位福利】
伙食补贴，住房补贴，年终奖

职能类别：
销售专员",建筑业/建筑工程,建筑与工程,"Office办公软件, 数据整理能力, 公司系统开单, CAD制图"
171599830,服务员,餐饮,4.5,6.0,千,月,无需经验,本科,在线,2026-04-17 04:07:06,2026-04-17 09:32:17,广州玩个球餐饮服务有限公司,广州,,"职位详情：
职位描述

1. 为客人提供优质的餐品介绍；
2. 引导客人入座，推荐菜品、酒水；
3. 维护餐厅环境整洁；
4. 处理客户投诉，及时上报；
5. 配合餐厅的运营活动，餐品促销，客人互动。
6. 有餐饮经验优先。

职能类别：
服务员",服务业/餐饮,酒店旅游与服务,餐饮经验
171645759,罗兰单色机机长,印刷/包装/造纸,7.0,10.0,千,月,2年及以上,,在线,2026-04-17 04:12:52,2026-04-17 09:32:28,东莞市轩锐包装制品有限公司,东莞,"弹性工作,餐饮补贴,专业培训","职位详情：
【工作内容】
- 负责罗兰单色印刷机的日常操作与维护，确保设备正常运行；
- 按照生产计划完成印刷任务，保证产品质量和生产效率；
- 调整印刷参数，处理印刷过程中出现的技术问题；
- 协助进行设备清洁、保养及安全检查，确保符合安全生产标准。
【任职要求】
- 具备2年以上印刷行业工作经验，有罗兰单色机操作经验者优先；
- 熟悉印刷工艺流程，能独立完成印刷作业；
- 具备良好的责任心和团队协作能力，能适应倒班工作；
- 持有相关操作证书或具备一定机械维修基础者优先考虑。

职能类别：
印刷工",其他行业,材料与轻工,罗兰单色机
171638070,高级发型师,美容/美发,5.0,10.0,千,月,3年及以上,,在线,2026-04-17 04:04:01,2026-04-17 09:32:39,大连市沙河口区璀璨沙龙烫染美发店（个体工商户）,大连,,"职位详情：
【工作内容】
- 根据客户需求设计并完成专业发型造型，提供高质量的美发服务；
- 持续学习和掌握最新的发型趋势与技术，提升个人专业水平；
- 协助店长进行日常运营工作，维护店内环境与客户关系。
【任职要求】
- 具备3年以上专业发型师工作经验，有高端理发店或沙龙经验优先；
- 熟悉各类发型设计与剪裁技巧，具备良好的审美能力和沟通能力；
- 拥有相关职业资格证书，热爱美发行业，责任心强，服务意识佳。

职能类别：
发型师",其他行业,消费品,发型师
171629791,娱乐聊天主播8000+（可居家）,文化艺术/娱乐,5.0,10.0,千,月,无需经验,,在线,2026-04-17 04:09:50,2026-04-17 09:32:54,成都市金牛区泽鑫传媒工作室（个体工商户）,成都,,"职位详情：
正规绿色平台（非抖音）聊天娱乐主播，无任何工会、无违约金套路
1.无任何收费，新人主播保底4000，真实有效
2.免费培训，提供场地和主播设备
3.工作内容就是和粉丝拉直播时长，不需要依赖礼物，跟粉丝互动活跃氛围，无业绩压力，主打轻松随意
4.不需要卖货不用唱歌跳舞玩游戏打pk，纯娱乐唠嗑主播，简单易上手
5.对颜值才艺年龄没有要求（美颜比你想像的更强大）
6.熟练后10k-20k还是轻松的
薪酬福利：
1：无责保底4000，高提成40%，
2：年轻团队，管理扁平化，办公氛围好，定期聚餐
薪资高于同行，想赚钱，欢迎加入，不散养，一对一专业培训

职能类别：
网络主播",服务业/文化娱乐,文化与艺术,"网络主播, 台球教练, 聊天主播"
171638239,期现研究员,贸易/进出口,6.0,12.0,千,月,2年及以上,本科,在线,2026-04-16 14:10:29,2026-04-17 09:35:55,汇金钢铁（天津）集团有限公司,天津·东丽区,"年终奖,奖金,五险一金,带薪年假,绩效奖金,专业培训,免费工作餐,通讯补贴,交通补贴,出差补贴","职位详情：
一、我们是谁

汇金钢铁（天津）集团有限公司是一家制造业综合服务提供商，主营品种为制造业相关钢材（冷镀类、热轧类、工业长材类品种为主）。集团致力于深耕产业服务，依托多年产业布局，实现了向终端产业用户每年配送600万吨钢铁产品的业务规模，业务覆盖全球 50 多个国家和地区，合作企业超过 10000家。
产业研发中心是集团的参谋部门，为集团经营提供决策支持，为集团增效提供策略支持，为集团智力资源提供专业赋能，为集团上下游合作提供优化方案。团队以独立客观、开放交互、严谨活泼为工作理念，团队氛围轻松不卷，实干为上，成事为上，奋斗者可尽情大展身手。



二、需要你做什么

1. 勤跑动：深厚的产业基础是期现研究的核心，要多去产业调研、交流，和产业内部人士成为朋友，及时把握产业动态。另外，多去金融机构交流学习，构建自己的交流圈子，及时把握市场最新变化。
2. 挖数据：收集整理行业相关的重要数据，自己建个数据库或者台账，保持紧密跟踪，增强对数据的敏感度，挖掘数据变化带来的交易机会。
3. 写报告：要多写报告，不用写得花里胡哨，只要能说清楚观点，越简单越好。写不出来，意味着你对这个问题没想清楚，多写报告是提升自己的不可或缺的步骤。
4. 盯市场：每天跟进你负责品种的期货和现货价格、基差变动，还有上下游产业链的动态，比如利润、开工率、库存、商家心态、政策变化等，积极主动反馈变化点和异常点。
5. 推策略：要有搭建研究框架的意识，体系化的进行策略研究。要主动、自信表达自己的研究成果，主动发现并推荐交易策略，不用怕错，在互相碰撞的过程中，不断提升策略的实战性。
6. 其他：配合团队及领导做一些其他研究事项。


三、我们看重什么

必选项：
1. 学习能力强：对学历没有硬性要求，更看重学习能力，想学习、会学习才能更快的成长，但***是本科及以上学历。
2. 对数据敏感，逻辑思维强：专业不做限制，但要乐于和数据打交道、善于进行逻辑推演。常用办公软件用得溜，会用基本的函数做数据整理，***有较强的文字写作功底。
3. 人靠谱：要诚信踏实，对于交代的任务能认真完成，对于成长规划不好高骛远。要正值担当，能扛事，遇到困难和问题要主动出击，不推卸责任，不挑三拣四。要富有激情，热爱研究工作，有进取心，渴望成功。
4. 善沟通：跟部门能及时沟通想法或问题，跟业务部门能对接明白诉求，跟外部交流能接收有价值的信息，保障工作的顺利开展。
5. 能出差：出差必不可少，而且频率不低，初期年度也有50天以上的要求，需要做好经常出差的心理准备。

加分项：
1. 有期货/证券/基金从业资格证。
2. 有研究经历/熟悉钢材产业链/有自己的信息渠道。

四、我们提供什么

1. 竞争力的待遇：只要你能力强、成长快，薪酬待遇不用担心，工资不低于行业平均水平，干得好有年终奖，如果研究成果能转化为项目收益或直接收益，还会有额外奖金。
2. 体系化的培训：不用担心有无经验，团队已建立体系化的培训机制，只要你想学习、会学习，工作上手会很快。
3. 清晰的晋升通道：期现研究员-期现高级研究员-期现研究主管-期现投资经理的晋升路径，能力够了就能上，不搞论资排辈。
4. 良好的工作氛围：不搞“表演式”加班，没有复杂的办公室政治，以做成事为核心目标，简单纯粹，集中精力干实事。

五、其他说明

1. 如果之前写过研究报告、或者做过数据分析，可以附在简历后，以便我们更好的了解你。
2. 我们收到简历后会尽快回复，合适的就安排面试，面试一般2-3轮，先聊基本情况，再考专业能力，最后谈薪资。
3. 本招聘启事长期有效，招到合适的人为止。我们欢迎有能力、想干实事的人加入，混日子的就别来了，大家都挺忙。

职能类别：
金融/经济研究员",贸易/进出口贸易,商业与贸易,"数据库, 金融机构, 台账, 优化方案, 交易策略, 决策支持, 研究框架, 产业调研, 上下游产业链, 产业动态"
169966937,仓管员,电子/半导体/集成电路,5.0,6.5,千,月,1年及以上,高中,在线,2026-04-16 15:32:03,2026-04-17 09:36:06,深圳市新厚泰电子科技有限公司,深圳·龙岗区,"专业培训,五险,节日福利,全勤奖","职位详情：
岗位职责：
1、负责厂内以及外协的电子物料发放工作；
2、负责电子物料的不良退货等工作；
3、负责产线对接事宜；
4、负责仓库里面的5S整理工作；
5、负责物料的物、卡一致性。
任职要求：
1、吃苦耐劳，做事认真，服从安排；
2、熟悉基本的电脑操作流程；
3、做过电子料的人员优先。

年龄要求：
20-40岁

职能类别：
仓库管理员",制造业/电子半导体,电子信息,"电脑, 电子料, 5s整理, 产线对接"
167351401,PQE工程师,电子/半导体/集成电路,8.0,15.0,千,月,3年及以上,大专,在线,2026-04-16 18:52:05,2026-04-17 09:36:15,深圳市聚芯影像有限公司,深圳·宝安区,"五险一金,有餐补,免费工作餐","职位详情：
一、岗位要求
1、性别***/女不限
2、学历：大专以上学历，电子信息专业优先录用；
3、有摄像头模组行业或电子产品组装工作3年以上同岗位经验，熟悉及了解模组生产工艺；（硬性要求，必须有摄像头模组行业品质管理经验）
4、熟悉了解SMT制程工艺，能独立处理制程品质异常；
5、能独立编写检验标准等相关品质文件，同时，有编写8D报告经验；
6、有做总结报告（周报、月报）经验，能够从数据中提炼出重要信息并推动问题改善；
7、电脑操作熟练；


二、岗位职责
1、负责SMT车间制程异常跟进处理；
2、负责摄像头模组或电子产品组装车间制程异常跟进处理；
3、负责SMT及模组车间质量提升及工艺改善；
4、负责SMT及模组车间品质人员检验指导及技能提升；
5、负责完善SMT及模组车间检验SIP文件；
6、负责客诉涉及SMT及模组车间问题推动改进；
负责SMT及模组车间质量数据统计，提炼主要问题推进

职能类别：
质量工程师",制造业/电子半导体,电子信息,"smt, 电脑, 电子信息, 8d报告, 摄像头模组, 质量提升, smt制程工艺, 问题改善, 制程品质异常, 总结报告"
171628772,证券事务管理岗,电子技术/半导体/集成电路,1.0,1.5,万,月,3年及以上,硕士,在线,2026-04-16 16:00:48,2026-04-17 09:36:26,福建省电子信息（集团）有限责任公司,福州·鼓楼区,"五险一金,带薪年假,绩效奖金,年终奖金,专业培训,定期体检,通讯补贴,企业年金,餐补","职位详情：
岗位职责：
1.上市公司股权事务管理：负责集团控、参股上市公司的日常联络；负责办理集团控、参股上市公司的股东大会参会及表决等事宜；协助指导集团控股上市公司的并购重组；负责协调对接相关的项目申报、资产评估备案等环节的具体工作。
2.证券投资、市值管理：协助拟定集团的基金、股票、债券等证券投资计划；集团基金、股票、债券等证券投资具体操作。
3.推动后备企业证券化及信息披露：组织集团成员企业申报上市后备企业、股份制改造、上市（挂牌）、战略投资者引进等具体工作；拟定集团重大事项及定期报告信息披露材料。
4.其他：完成部门负责人交办或部门分配的其他工作。

任职条件：
1.基本条件：具有中华人民共和国国籍，拥护中国共产党的领导，遵纪守法，品行端正，具备良好的职业道德：身体健康，具有正常履行职责的身体条件；
2.教育程度：具有大学本科及以上学历或教育部认证的境外同等学历；
3.专业要求：半导体、财务、法律等相关专业；
4.工作经验：具备3年及以上会计师事务所、律师事务所（非诉业务）或股权投资基金投资岗位工作经验，有IPO或重大资产重组项目经验；
5.岗位技能：通过CPA考试（至少含会计在内的3门科目）或持有律师执业资格证书，熟悉证券法及相关法律法规；
6.能力素质：积极进取，具备较强的团队协作意识；逻辑清晰，工作严谨细致；原则性强，具有较强的敬业精神和责任心；具备较强的沟通协调能力及语言表达能力。

职能类别：
证券分析师",制造业/电子半导体,电子信息,上市公司
171414147,抖音主播,新媒体,1.0,1.5,万,月,无需经验,,在线,2026-04-16 13:43:57,2026-04-17 09:45:40,上海奕昂展览展示服务有限公司,,远程办公,"职位详情：
【职位介绍】
· 抖音线上正规公会平台；
·招在家主播，pk主播，娱乐主播，聊天主播
·女，年龄：18-45岁；
·专职或兼职都可以！
·免费线上培训！
·无任何费用！
·当日提现！
·跟抖音直接签协议！

【职位要求】
· 无经验要求，愿意学习即可
· 性格开朗，镜头感强
· 颜值高，露脸直播
· 熟悉抖音平台操作，会使用直播工具

【工作时间】
· 具体时间面议，支持全职或兼职

【薪资福利】
· 收入可观，月入过万
· 支持远程办公，无需到岗

年龄要求：
18-45岁

职能类别：
网络主播",服务业/文化娱乐,文化与艺术,"抖音直播, 娱乐主播, Pk主播, 聊天主播, 在家主播"
171029690,检验专员（QC）,建筑/建材/工程,6.0,9.0,千,月,2年及以上,大专,在线,2026-04-16 16:12:20,2026-04-17 09:46:09,立邦投资有限公司,天津·滨海新区,,"职位详情：
主要职责：
1. 根据原料、半成品及成品的检验标准，采用正确的检验手段，按时做好检验工作，并如实填写检测记录。
2. 负责生产批次样品、样板管理。
3. 实验室安全、5S管理。
4. 实验室仪器、设备的有效管理。

任职资格：
大专及以上学历，化工相关专业；
了解ISO9000、ISO14001、ISO45001、ROHS等标准知识；
熟练运用OFFICE 软件、熟悉SAP\MRP等常用系统；
熟悉涂料的常用原料性能、配方设计、施工、检测方法等相关知识。2年及以上涂料品质工作经验或化工相关类品质工作经验； 或优秀本科应届毕业生；
良好沟通协调能力、动手能力以及团队协作精神；

职能类别：
质检员QC",建筑业/建筑工程,建筑与工程,工业涂料
141998459,自动化工程师,机械/设备/重工,6.0,10.0,千,月,无需经验,本科,在线,2026-04-16 12:42:41,2026-04-17 09:46:29,东睦新材料集团股份有限公司,宁波,"周末双休,五险一金,带薪年假,节日福利,高温补贴,加班补贴,年终奖金,定期体检","职位详情：
岗位职责：
1. 负责自动化需求调研、方案设计、设备选型、装配调试；
2. 负责新自动化设备和工装夹具的设计、组装、调试、安排进程；
3. 负责自动化项目策划、管理及实施跟进；
4. 负责自动化项目方案整理、归档、改进；
5. 生产、制造设备使用改良，设备效益最大化；
6. 按时完成设备的验收使用，并负责提供操作维护方面的培训指导工作；
7. 负责跟进精益生产项目进程；
8. 负责开发相关的自动化课件，定期组织对内的自动化技术培训；
任职资格：
1、本科或以上学历，机械设计、机械类相关专业；
2、熟练运用Solidworks、AutoCAD等制图软件；
3、良好的团队合作精神、沟通能力和表述能力

职能类别：
机械工程师",制造业/机械设备,机械工程,机械
165036626,仓库管理员,原材料和加工,5.0,7.0,千,月,2年及以上,大专,在线,2026-04-16 12:55:41,2026-04-17 09:46:57,江苏翔云钛合金新材料有限公司,无锡·锡山区,"五险一金,餐饮补贴,专业培训,年终奖金","职位详情：
【工作内容】
- 负责仓库日常物资的验收、入库、码放、保管、盘点等工作，确保库存数据准确无误。
- 根据生产需求及时准确地完成物资出库，并进行相应的记录。
- 定期对仓库进行清理、整理，保持仓库的整洁有序，确保物资的安全与完整。
- 管理库存，保证账物一致。
- 对仓库环境进行定期巡查，确保符合安全、消防等标准。
-完成每月的库存盘点工作。
- 参与仓库流程改进项目，提高工作效率和准确性。
【任职要求】
- 大专及以上学历，物流管理、仓储管理等相关专业优先。
- 具备良好的沟通协调能力及团队合作精神。
- 工作认真负责，具备较强的执行力和时间管理能力。
- 熟练使用办公软件，有基本的数据分析能力。
- 持有叉车证者优先考虑。
- 了解仓储物流相关知识，熟悉ERP/WMS系统操作更佳。

职能类别：
仓库管理员",制造业/原材料,材料与轻工,"办公软件, 数据分析, erp, 盘点, 入库, wms, 时间管理, 仓储管理, 叉车证, 保管"
171650868,工装室内设计师,建筑/建材/工程,7.0,10.0,千,月,3年及以上,大专,在线,2026-04-17 08:59:04,2026-04-17 09:47:42,上海新圳装饰工程有限公司,上海·虹口区,"五险一金,年终奖金,餐饮补贴,做五休二","职位详情：
",建筑业/建筑工程,建筑与工程,"施工图, 施工图设计, 效果图, 深化设计, powerpoint, sketchup, 设计任务书, 装饰设计, 方案, 视觉搭配"
152651326,QA医疗器械质量专员,医疗设备/器械,6.0,10.0,千,月,2-3年,本科,在线,2026-04-16 14:27:43,2026-04-17 09:52:48,荣科（苏州）医疗科技有限公司,苏州·苏州工业园区,"五险一金,年终奖金,通讯补贴,餐饮补贴","职位详情：
岗位职责：
1、协助公司质量管理体系的构建与运行维护；
2、负责公司相关产品的注册申报工作，包括帮助制定注册计划，推动进展；
3、负责编写产品注册及质量体系相关文件与材料，产品注册及质量体系相关材料的整理归档及保管工作；包括为型式检测提供样品，起草产品技术要求，在型式检测中提供技术支持，促进临床研究，提交注册资料，与审评员沟通问题，归档注册许可证和文档等；
4、及时汇总、分类、整理、归档相关部门出台的各项法规、文件、技术资料；
5、迎接注册现场核查；
6、关注注册的相关法律、法规发展变化，及时通知相关部门与法规培训。
7、完成公司安排其他相关工作。
任职要求：
1、国家统招全日制本科以上学历；
2、生物医学工程、生物材料、生物信息、生物统计、药学、材料学、化学等相关专业；
3、有过二类有源和三类敷料质量管理体系、注册、研发、生产及其他相关工作或实习经历优先。
4、学习能力较好，有进取心，善于发现和解决问题。

职能类别：
医疗器械生产/质量管理",制造业/医疗器械,生物与医药,"药学, 化学, 研发, 生物医学工程, 临床研究, 生产, 质量管理体系, 质量体系, 产品注册, 注册"
169119159,资产配置规划师,保险,1.5,3.0,万,月,5年及以上,本科,在线,2026-04-16 14:07:16,2026-04-17 09:53:35,中国太平洋人寿保险股份有限公司深圳分公司,深圳·福田区,保险,"职位详情：
",金融/其他金融,金融与经济,
169573206,质谱研发工程师（电子方向）,仪器仪表/工业自动化,20.0,30.0,万,年,2年及以上,硕士,在线,2026-04-16 17:41:33,2026-04-17 09:58:24,上海仪电科学仪器股份有限公司,上海,"五险一金,年终奖金,绩效奖金,带薪年假,节日福利","职位详情：
岗位职责
1.负责质谱仪（如三重四极杆）或液相色谱仪电子相关核心技术研发，聚焦电子类核心部件设计与优化（如高压电源、信号采集模块、检测器信号调理电路、真空系统电子控制等）；
2.参与仪器系统集成与性能调试，包括电子元件选型（如精密连接器、高压电源、真空规）、软件与硬件协同优化，解决研发过程中的电子电路、电磁兼容相关技术难题；
3.开展国产化替代技术攻关，重点突破电子类核心部件的国产化技术难题；
4.撰写技术文档，配合中试与量产转化。

任职要求
1.学历：硕士及以上学历（优秀本科可放宽，需2年以上核心研发经验）；
2.专业方向：仪器科学与技术、电子工程、精密仪器、应用物理等相关专业；
3.工作经验：
-2年以上质谱仪、高端分析仪器或相关电子设备研发经验；
-熟悉高压电源设计、信号采集与调理原理、真空系统电子控制逻辑者优先；
-有国产高端分析仪器电子部件研发、核心部件国产化替代经验者优先，熟悉ABSciex、Agilent、Waters等主流品牌仪器电子结构者加分；
4.技能要求：
-核心技能：精通模拟/数字电路设计，熟练使用AltiumDesigner等PCB设计软件；具备高压电源、信号采集模块研发经验，熟悉电子元件选型与电磁兼容设计；掌握示波器、频谱仪等仪器的使用，具备独立电路调试能力；
-加分项：有质谱仪离子源高压控制、真空系统电子控制或检测器信号调理电路研发经验者优先。

工作地点：徐汇区田林路/嘉定安亭

职能类别：
电子工程师",制造业/工业自动化,机械工程,"仪器仪表, 质谱仪, 液相色谱仪, 高端分析仪器"
170050370,前端实习生,计算机软件,3.0,4.0,千,月,无需经验,本科,在线,2026-04-16 15:43:19,2026-04-17 09:58:36,武汉云图互联科技股份有限公司,武汉·江夏区,"五险一金,员工旅游,交通补贴,通讯补贴,专业培训,年终奖金,股票期权,定期体检","职位详情：
岗位职责：
1、在开发组长的指导下参与公司Gis类项目开发，处理和解决所负责的工作任务，定期定量保质完成工作要求；
2、根据开发进度和任务分配，能独立完成对应模块的设计、开发、编程、单元测试任务；
3、系统开发文档编写工作
4、参与gis数据处理等技术支持工作
任职要求
1.gis、计算机相关专业，或有gis相关项目开发经验，本科及以上学历（能力突出可以适当放宽）；
2.具备基础gis知识，了解熟悉leaflet、openlayer、cesium等gis框架。
3.必须有一定的Web前端(VUE/React)或webgis代码开发能力。
4.学习过图形学相关的技术(three.js/cesium/Webgl/svg/canvas)或者课程者优先。

职能类别：
前端开发",信息技术/软件,计算机技术,"编程, 单元测试, gis"
167442491,运营主管,制药/生物工程,6.0,10.0,千,月,2年及以上,大专,在线,2026-04-16 14:47:15,2026-04-17 09:58:45,三株福尔制药有限公司,济南,"绩效奖金,节日福利,五险一金,生日福利,奖金,提成,绩效提成","职位详情：
中医馆运营主管
岗位职责：执行公司中医馆连锁的市场推广方案，结合中医馆具体情况开展线上线下推广活动，提升公司品牌知名度和美誉度；组织开展各类中医养生讲座、义诊活动等市场活动，吸引潜在客户，增加门店客流量；积极拓展市场合作渠道，为品牌推广创造有利条件。
任职要求67：年龄在 22-28 岁之间，工作踏实、态度积极；良好沟通表达能力、团队合作精神，能够积极应对工作中的各种挑战，善于思考、有悟性；具备一定的市场推广经验，有连锁机构或医疗健康行业市场工作经验以及会销工作经验者优先，中医、中药专业优先；
薪资福利67：具有竞争力的薪资待遇，底薪 +提成 + 绩效奖金 ；完善的福利体系，包括五险一金、节日福利、生日福利等；专业的培训机会，帮助你不断提升专业技能和综合素质，与公司共同成长。
良好的工作氛围和晋升空间，为你提供广阔的发展平台和机会。

年龄要求：
22-28岁

职能类别：
运营主管",制造业/医药生物,生物与医药,"市场推广, 品牌推广, 义诊, 会销, 线上线下推广, 中医"
160904959,理财顾问,金融/投资/证券,4.0,8.0,千,月,1年及以上,本科,在线,2026-04-16 15:42:05,2026-04-17 09:58:53,财达证券股份有限公司,重庆,"专业培训,五险一金,产假","职位详情：
一、岗位名称：理财顾问
招聘人数：10
工作地点：重庆市
岗位职责：
1、拓展新客户和新渠道，维护存量客户与现有渠道；
2、在合规原则下销售推广公司金融产品；
3、配合财富管理总监的工作，完成团队任务。
任职要求：
1、年龄不超过35周岁；
2、具备经济学、管理学等相关专业本科及以上学历；
3、通过证券从业资格考试；
4、具备1年以上金融行业相关工作经验，较好的口头表达能力、产品推广能力以及团队协同能力；
5、特别优秀者，年龄和学历可适当放宽。

二、发展平台及福利
1、平台：国有企业，大中型证券公司，口碑良好金融平台；
2、培训：提供内外部专业培训、学习机会；
3、职级体系：畅通的职业发展通道、薪酬与能力挂钩；
4、假期：周一至周五工作，法定年休假、婚假、陪产假等国家法定假日；
5、福利：五险一金等。

三、应聘方式
1、请登录“前程无忧”官方网站搜索相应岗位报名，报名截止时间：2026年6月30日；
2、经审核符合条件者，将通过电话、电子邮件等方式与应聘者联系；
3、通过简历筛选、笔试、面试、体检等程序，择优确定录用人选；
4、应聘者对个人填报信息的真实性、完整性负责，如与事实不符，我公司有权取消录用资格。应聘者信息将被严格保密，所有资料恕不退还。

年龄要求：
18-30岁

职能类别：
理财顾问",金融/投资证券,金融与经济,"证券从业资格考试, 经济学, 管理学, 金融行业相关工作经验, 口头表达能力, 产品推广能力, 团队协同能力"
163737742,项目管理主管,制药/生物工程,8.0,12.0,千,月,2年及以上,本科,在线,2026-04-16 15:48:17,2026-04-17 09:59:05,重庆希韦医药科技有限公司,重庆·两江新区,"五险一金,年终奖金,绩效奖金,专业培训,定期体检,餐饮补贴,通讯补贴","职位详情：
1、负责公司新项目的立项信息收集、整理和筛选工作，以及立项报告的起草；
2、与项目组成员沟通项目研究计划，并进行撰写，明确项目工作内容、完成时间及要求；
3、根据项目研究计划制定关键性里程碑节点（包括技术节点和时间节点），并按照里程碑节点要求跟进项目执行情况，并随时进行专题汇报；
4、具体执行项目的内外部沟通及协调工作，保证项目的顺利完成；
5、收集各个项目的预算和成本，并对各个阶段的预算和成本进行统计；
6、能够与公司各部门以及合作的CRO/CMO进行沟通和工作协调；
7、负责项目管理工作中各种信息的收集、整理、反馈、处理和归档；
8、熟悉仿制药申报资料撰写以及上市后变更备案资料的撰写。
任职资格要求
学历：本科及以上学历。
专业：药学、制药工程、生物制药。
经验要求
专业经验：熟悉药品研发、选题立项、注册法规、项目管理等经验，2年及以上的药物研发相关经验及项目管理经验。
知识技能
较强的国内外文献数据调研及翻译能力、市场数据分析能力及良好的沟通能力；
了解药品立项、研发、申报、专利分析、注册等相关工作；
熟悉制药行业的现状和发展趋势；
熟悉项目管理设计的各类工具；
具有有国内知名制药企业项目管理经验的人员优先。

职能类别：
项目主管",制造业/医药生物,生物与医药,"药品研发, 选题立项, 注册法规, 项目管理, 国内外文献数据调研, 翻译能力, 市场数据分析, 沟通能力, 药品立项, 研发, 申报, 专利分析, 注册, 制药行业现状, 发展趋势, 项目管理工具, 仿制药申报资料撰写, 上市后变更备案资料撰写"
